name	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
GSD1009	0.055553083712752534	-0.10202934340584952	0.00799584513050886	-0.012577370264196046	-0.0228858250193045	-0.006228437266384581	-0.007351940769910211	-0.16839479042052838	-0.0034240698629095447	0.013981258641480733	-0.0029711266136568768	0.0018085004659320516	-0.009112042484777396	0.01567736238032148	-2.1592834221998314e-4	-0.002768990205706215	0.0036734211038705845	-0.002109887676453814	0.0036838858524100323	-0.009257916526880405
GSD1039	0.056513609188463765	-0.10647252907692006	0.007135188344088113	-0.01603361699933885	-0.027787102233484393	-0.005506336025183429	-0.012301949906514481	-0.2213272946544368	-0.005104453779408822	0.016157727668861862	-0.004600811172386941	0.002998198187576535	-0.013636087698751354	0.01857184548355025	0.0020152318936906845	-0.005121705194151782	-0.0020665529093326558	-0.005273254001402326	0.005496740426104606	-0.021019621095074773
GSD1085	0.05748024285286364	-0.09736927466841132	0.0076910142834075235	-0.009809831502585924	-0.019119612385271385	-0.002710717046759459	-0.005590106307526798	-0.11901239449138583	-0.009149531377817986	0.009402160688938255	-0.0021316619997895827	0.0014984655515532903	-0.005200669597817301	0.017134181307017257	-0.004327385989571689	4.665386232751737e-4	9.770584178447738e-4	0.0025722762842970075	-7.79876260813834e-4	-0.001957422046850077
GSD1139	0.05528288601444509	-0.10277928609688322	0.006559678961644648	-0.014983702835027611	-0.025626095271333145	-0.005584165950990167	-0.011973126615827865	-0.20489084177008515	-0.006874270370438361	0.015444382789150213	-0.0028512813712980607	8.491629408443334e-4	-0.011251326559088516	0.02071512949762443	0.0014408330838250223	-0.0058814430489300025	-0.002220177429085978	-0.004421970263623379	0.005945872586252456	-0.018176231506896345
GSD1169	0.060426460609478844	-0.10350429056294637	0.009059622548190392	-0.011170083070908512	-0.019468594512552378	-0.003054010386930342	-0.010823824192769853	-0.13503476385692575	-0.009253375197148332	0.010556776147084876	-0.005883846012152876	8.518643649303296e-4	-0.006673520938931846	0.017388660673439575	-0.003287781307290524	-0.004466674543650189	0.0020898732351916378	0.001502856983512955	-0.0018094869809020947	-0.00831345519542823
GSD1184	0.060153042343200555	-0.10522050802123778	0.008233836217449091	-0.011926777645572317	-0.022224336542766857	-0.0037282212623656837	-0.012072144446731693	-0.15241268033433197	-0.0030579449136967723	0.012992654012364688	-0.0013507918637205086	-8.198045321563111e-4	-0.004137197667908763	0.024031455050257482	-0.003762179702907982	-0.0031733541661642	0.0028743026722822308	4.5214900957059366e-4	0.0015550786091640578	-0.006450644513404733
GSD1258	0.05913861044362044	-0.10601372986804138	0.008757288836479955	-0.012912697432332192	-0.02446026039012328	-0.004999204069141484	-0.013034947262430945	-0.18401436633534562	-0.008820331422704775	0.013323764515308364	-0.005370023479917099	6.947549095594524e-4	-0.010563310189176361	0.024818629068125493	-0.0020126800088391566	-0.005500942488035305	-0.0020551729839088013	-5.241953559479251e-4	8.064036910644367e-4	-0.01023685311998877
GSD1276	0.061808181208281646	-0.11046566593338256	0.010114038033883435	-0.014119314023795324	-0.02301189933910866	-0.0033890716929553186	-0.012464867679630284	-0.1901852357146486	-0.008870212092040232	0.016140956033125993	-0.004881707994349743	0.0019475776264194621	-0.012438543497098099	0.029224960973110902	-0.003516015679533144	-0.008185237381353551	0.0010027103898055559	0.0029630467885911884	5.142360789136102e-4	-0.011246783539685784
GSD1329	0.06291018099380347	-0.11085570971028764	0.008342205852915854	-0.013073500530311906	-0.02426988983333731	-0.004034573499566819	-0.012120491303490806	-0.19454367216357743	-0.01179285274209222	0.016536516340749978	-0.0037422649306873474	9.585376288312869e-4	-0.014839208555069788	0.025893493272512207	-0.001963096238021588	-0.0023853033359387934	0.0010095565718735455	-0.0012699378829849378	-2.1726222221439637e-4	-0.010447940968711837
GSD1375	0.05585002681478166	-0.08644006959769635	0.009523290166558016	-0.008265331657048812	-0.01316797136816823	-0.002465663162245659	-0.00461442670229622	-0.05548759380037882	0.0018532750456505928	-0.0015689432103288604	0.0030910192182816987	0.004978251399298559	-0.0015047989281831097	0.011847516084059838	-0.0038157837363515853	8.843002971636918e-4	-0.002529957577394017	0.0016163081210094979	0.0014579107341683554	0.004393873676575642
GSD1503	0.05940860327295502	-0.10332355994096441	0.00935828031708306	-0.01134399090112189	-0.021895470559302747	-8.914623156016776e-4	-0.008242770586603715	-0.12878167528864432	-0.0017260881787286195	0.008085858309668613	-0.0035399392536234137	0.0010531512919397573	-0.00456324409212629	0.008754453136573937	0.0018356519189231737	-0.00193216693387167	-0.001619665369946949	-7.235688516352861e-5	0.005034323059043937	7.945548207084186e-4
GSD1573	0.06052327517058294	-0.10910707884596434	0.007988930155715982	-0.013505517855252832	-0.024777877145892822	-0.003355191986791268	-0.013195413690448254	-0.19358136049261354	-0.013419667614905857	0.014796905400642137	-0.004545145730432952	0.004068200590943542	-0.013794264056791674	0.02816628726928404	-0.0014804893225249598	-0.0036748709433308737	-5.695019615248203e-4	7.626196256522687e-4	0.001959564306129983	-0.011746618888984092
GSD1707	0.056675632990306105	-0.10030899036760128	0.00701525760813455	-0.012408565675438007	-0.021369232706182507	-0.0016900184249194852	-0.012078288590874488	-0.1604702450720778	-0.009102107228777282	0.01375860378872814	-0.005416704554800292	9.687180060473541e-4	-0.007386185041077223	0.023016128192082912	-0.004526209910731443	-0.0021748402827347674	-0.0019109594110773335	0.0033982444804957876	-0.0010926785116921677	-0.009865956810537597
GSD1732	0.05793494737146735	-0.10692118300301308	0.007902878429776099	-0.014941963350834744	-0.02555059801387379	-0.005990288575150365	-0.009960628402862593	-0.18901868805903665	-0.006298028985899899	0.015983571225918057	-0.003195361247275864	0.00519080622390739	-0.018332224896830774	0.019390036990672356	0.0025230101621627234	-0.0014070280032512806	-5.709922005716179e-4	0.002240616478170286	7.680322250874455e-4	-0.009199554914181214
GSD1795	0.06318054317200567	-0.10431852619598157	0.009650555626605592	-0.009499981893119217	-0.019392276775503613	-0.0027585948918281353	-0.008592810446511287	-0.12805154055548018	-0.008161199548210775	0.00939793800543852	-0.0034051352286938626	0.001966751264090234	-0.002416111787199375	0.01898657175079078	-0.0063229347333694265	-7.885440642591097e-4	-2.3687269951918255e-4	0.0057292724651336205	1.6738441425659606e-4	-0.005575508847126607
GSD2008	0.0591928980951084	-0.09630001562791733	0.007524638142484997	-0.009170760006247105	-0.01752222788822301	-0.0015535245468319106	-0.009101836347315852	-0.10200252989915204	-0.0024815413913019157	0.008228931521668963	-0.0010483687046330486	0.0013191282557183219	7.241188792344237e-4	0.011201021390694291	-0.00234269615141349	0.0010148747484934198	-0.003505490711474612	-0.0028359875249404894	-0.005085068826710575	-0.002432806192312671
GSD2031	0.05413489492886468	-0.09401501328192376	0.006436628329468682	-0.010478332945313237	-0.021580369162839834	-0.0015828330105905138	-0.008002064519375145	-0.12640494588049195	-0.0013450566710282383	0.009718281079440201	-0.0023500563267610207	6.060731823694075e-4	-0.0027000156633559683	0.017665547268063436	0.0018957868013980603	-0.003329632713060741	-0.0035850864122658754	-0.004810628414742789	1.3081312233436467e-4	-0.005037123588100316
GSD2067	0.058059351216905114	-0.10454483142502372	0.007816262133184267	-0.011260111882470543	-0.02387164291630931	-0.004703363232806167	-0.01044363128477456	-0.17556360065445628	-0.006214019395509749	0.013630692083540018	-0.004756452332869941	0.0011764353202695335	-0.009100895794301919	0.015059276768566627	9.078630909287712e-4	-0.0038146352223668045	3.4786615582272203e-4	0.0025785499851421687	-0.0011158665596296166	-0.0072047054280691076
GSD2252	0.06256570504022736	-0.09275701426938478	0.008355077059470275	-0.008838910997707146	-0.015936105644628024	2.814891687326344e-4	-0.00418692022596376	-0.05607611330720909	0.004860252266482059	2.2486545268165375e-4	9.586191533304441e-4	7.902387719208548e-4	0.0058717444210412756	0.011070123105158272	-0.008407060629525797	0.001673720520863614	-8.113618893511288e-4	0.004452916714851495	-0.0033357718370426058	0.008132026642101645
GSD983	0.06366251026237627	-0.09458340984371374	0.010598010050672148	-0.008068149519773287	-0.01290854204558049	-0.0010009923754102398	-0.0015011185846714428	-0.04976709929318392	0.007097245060996208	8.335272683517286e-5	-0.00434092009545353	-2.922496078088493e-4	0.003141388578020984	0.010326313113154278	-0.007164002411548617	0.0034609900102283158	0.001118426727818681	0.005093160173966472	-0.0024842831603146516	0.0075104720028474434
