name	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
ANN0801	-0.06278507507862295	0.020011352346036276	0.02693303430124145	0.005908511532896811	0.06403387768571499	-0.016006543353271382	0.02278398629374423	0.005937605662062312	-0.0010384674193481469	-9.507427417720367e-4	0.0013519829518894926	-0.0070076445912069536	0.006785585844857551	-0.022957202672430503	0.0282467114633571	-0.03771518276759645	0.024825116984063866	-0.18740103671611094	0.051940780188621194	-0.06646128118566204
ANN0802	-0.06357485269567775	0.021317351254611955	0.026025582912270417	0.005913776287621228	0.06265573941838581	-0.01730839519584569	0.022498989022040727	0.00605686791564675	-0.001091473824322852	-7.326198754088456e-4	-0.0016135826052302974	-0.0069892770302859945	0.008048221213911529	-0.022900900220188328	0.026100801536011395	-0.04013735736897141	0.02368986635742791	-0.18455491210965091	0.048548802212339204	-0.06850697838332556
ANN0803	-0.065849822374321	0.01937730539531634	0.027048915841424572	0.006731405025356282	0.06776385541086133	-0.015044329457769491	0.023707905315045588	0.008066606167822317	-0.0015964708057721998	-0.001412380864042508	0.0012142035774070803	-0.011183282517343195	0.008298975932700781	-0.02531264619450184	0.028580822994736927	-0.03933262513649076	0.02862569231920927	-0.21010777485654855	0.06161723248346235	-0.07662299945239198
ANN0804	-0.07017279706924573	0.01999119695448432	0.02817921145776043	0.003633188183370664	0.06433876608686281	-0.017607195078757146	0.026059669521376803	0.009472784707757104	-1.1467331285552635e-4	2.3369543141435543e-4	0.002919468054238847	-0.00830781412450282	0.0072973828191675826	-0.024410192557847404	0.02981109967063026	-0.03890967782003067	0.027557199206145133	-0.20717047567571661	0.059770413953600166	-0.0768207337712723
ANN0805	-0.058521082422460666	0.017858886552972242	0.025381193363435816	0.006659241337704935	0.05709959618140852	-0.014830790404264011	0.020805525073494223	0.0020240095432567527	-0.0014647680010073593	-1.2409432787322482e-5	-0.001101999090090303	-0.008682150628433586	0.006991725195387424	-0.021614783881520428	0.023373428329810764	-0.03311887697408976	0.023253893955780654	-0.1718618721046209	0.04636188966845574	-0.05782406423168497
ANN0806	-0.06301325467991653	0.01955986520304977	0.025690433085026103	0.006816370849749646	0.06510264202030769	-0.016227159419839342	0.02397521610060381	0.005675577645404661	-8.814371997523785e-4	9.09659471011989e-4	0.0013503643012521172	-0.008047839881380636	0.006482690921099184	-0.022699685737148034	0.02894989664436697	-0.03714987883103814	0.02566217301594819	-0.19296060586762392	0.053458979912262145	-0.07114546310878955
ANN0807	-0.061847263524938925	0.018531697617136765	0.02644995993560891	0.009550385243752263	0.06369620299706379	-0.01575402695558699	0.021986201979881558	0.004664935160297687	-0.0015163774594657816	-9.97510270909995e-4	1.9417719173151805e-4	-0.00756841272442583	0.007222009710619507	-0.024202897907994052	0.027202501596855905	-0.03831995539106703	0.026373240041713833	-0.19125226356779734	0.05418658419659707	-0.06646552566807581
ANN0808	-0.0645773725682797	0.0203548029785295	0.026967661949964288	0.00930869533364485	0.06489726815571878	-0.017431936665007253	0.02330978740183136	0.003947055657617439	0.0012092489416120535	-8.083249544431965e-4	-3.641461497606929e-4	-0.009497013427326687	0.008820360705411794	-0.0291937673690858	0.030830770548627196	-0.040575492355724725	0.027409067287674907	-0.19809362878224007	0.053002575385744335	-0.0706589370735474
ANN0809	-0.06608815397711686	0.01909604904392307	0.02739940536927909	0.006576478993495611	0.06272947990823477	-0.015236782969201688	0.024541072472816	0.007763777660868062	-8.60506116010845e-5	-0.0016843725858016216	0.002387171700036877	-0.008237454785127548	0.007140676807321996	-0.02627000475096868	0.029360344897261845	-0.03783654330151983	0.02823466708763274	-0.2011892535345587	0.05612960938832434	-0.07698686253613937
ANN0810	-0.06845183952958772	0.02231325342087335	0.02843348683790737	0.004388356144403073	0.06575147334842191	-0.01722769677466312	0.025458182299605087	0.004801988476939712	7.829341247788063e-5	-0.0011834350748549272	0.0016093672081253156	-0.007788467214219617	0.007821450140831743	-0.025703856416734165	0.030365843076444722	-0.04212069730978849	0.026262059388230407	-0.20607728794418978	0.05482584052686115	-0.08002400537701299
ANN0811	-0.07849033800954996	0.02607741953129917	0.01976780572340918	-6.708086380545009e-4	0.07941105825098403	-0.007146523744639509	0.018461012149652473	0.010890853900839605	7.38302108440429e-5	-0.002703923638097879	0.003485330896513766	0.0013836633647451811	0.0014370811847819421	-9.014234520554783e-5	0.011299112830907409	-0.017844527443375585	0.007406473546181154	-0.07759006348673671	0.027915214542636263	-0.038318729008204114
ANN0812	-0.08430203523576436	0.027921193308120748	0.019520035986337933	-0.001835007534641391	0.08612735303270816	-0.0074876216140383305	0.019614303503550024	0.011943365404900676	-3.914095078684022e-4	-0.0013389582868590345	0.00509378591792074	0.002220448871937771	5.680538322443531e-4	-3.7989352357721724e-4	0.012156711337556636	-0.01606828497017212	0.008352677562352109	-0.0815904292456688	0.028096630673877528	-0.039202024746749914
ANN0813	-0.08989945205356958	0.03135333756361007	0.02073189651238855	-0.0037337402249632027	0.09104586405604584	-0.009864903884965873	0.023234899575023872	0.012584269984186552	0.0019411880543440856	-0.004275095409085126	0.004149691385170647	0.003293223055421654	0.0013850913334002475	-0.001007500553968599	0.013022649389658403	-0.018965661453256788	0.006487485186364217	-0.08249964688550349	0.026431145032445938	-0.04213700612202709
ANN0814	-0.07949112007751297	0.027238192995643423	0.018386615941298253	-9.266395680226367e-4	0.0647449010402895	-0.010203055935661839	0.017199148550022136	0.009131632223127711	0.0015891388086189705	-0.0036122904145169596	0.0014532498893612311	-2.354490763452721e-4	0.0030497545378124495	-0.005040769679590447	0.01182031612023067	-0.016741401539538285	0.010749299972765611	-0.08191850533668868	0.02104713926553851	-0.03660722041233517
ANN0815	-0.08440311449275262	0.028104324064897525	0.019277723231828938	-0.0019577498330920757	0.08486823428846127	-0.006805529131260587	0.019373022192307375	0.010342002788440066	0.0019162893822922476	-0.003130559486124881	0.0035218267530392395	0.0018014365600930026	0.0010909804572626143	-0.001057981904395158	0.010981716476618945	-0.017100830233318452	0.006171809366692374	-0.07548669436049296	0.025018005606875206	-0.038358535305902636
ANN0816	-0.07849226511605076	0.026745699101781952	0.01656481147267407	7.647933383345545e-4	0.06727348797707043	-0.01213188976819792	0.019214260501636514	0.010731688362584969	7.804684390581714e-4	-0.0014858604551647196	0.0025095614677914865	8.80597613748852e-4	9.865136213105998e-4	-0.004330162332827172	0.012265580907781305	-0.014061231032662382	0.007840196366731302	-0.08170901951951953	0.017978926084645776	-0.03807189815079359
ANN0817	-0.07949972821015464	0.026433994301812237	0.01962603247232145	-0.0014497610847160887	0.08274501771943196	-0.0071723812998600225	0.019113287531151973	0.010233959257001636	2.9491376291413454e-4	-0.002414888963918568	0.003061515401868019	0.0011359649899178165	0.0014645502675121804	-8.400045071424653e-4	0.010757713469190217	-0.01636646955783204	0.007372388186822289	-0.08093519576481534	0.028293709454589464	-0.036824415246817066
ANN0818	-0.07588400827226605	0.024880531463455403	0.018541094196608494	5.342931167285521e-4	0.06288648475104512	-0.00898648871060771	0.01602263308845357	0.007664886678130235	0.0012154021563911279	-9.051578353618391e-4	0.0016186046471387385	-0.0014888598210581814	0.0014090240504114893	-0.006001723408928718	0.013387596294584192	-0.014961494087035569	0.009390199405192349	-0.08499541649571812	0.020996095495883958	-0.03465822798166199
ANN0819	-0.0697004575650674	0.022588125989847108	0.016518115890692655	0.0015833726946987792	0.059201202316175205	-0.009006301131382864	0.014241421676310121	0.007473309609931905	-8.967580001497462e-4	-6.697619810756533e-4	4.113134789015787e-4	-7.249409147604218e-4	0.0018521975467408113	-0.0032106285386696307	0.010592611747354883	-0.012824420969475902	0.00814209927909071	-0.07276382901529954	0.01938152966699972	-0.029274904880362565
ANN0820	-0.08600285832245404	0.029698171572237433	0.02039980890014263	-0.0022657835443167093	0.0893824855278765	-0.00843311645550552	0.021448205381119773	0.012543475328765518	0.002098096660521751	-0.001107683719838945	0.0047274374439840085	0.0011884695766521342	0.0016104673495513373	-2.975631677832125e-4	0.013362069948761055	-0.017323065610349832	0.007414744089932943	-0.08402615186191409	0.027763575024641537	-0.040317226942058026
ANN0821	-0.07372786385825095	0.027454404206745588	0.014377602860299404	0.002360394993598777	0.07069302075903114	-0.008782239629492209	0.014415825917816143	0.006179793216520586	0.0013973638512543483	-0.0033510610354052124	7.207205162482863e-4	0.0028657097937588062	5.07954299180807e-5	7.315111544619586e-4	0.009198852303571332	-0.011389512670241093	0.0018351028279126463	-0.03998602013982627	0.006945849920835449	-0.020100662209432883
ANN0822	-0.0810282155327155	0.02895120764858245	0.013357289772016834	0.0027751982698321805	0.077356054139334	-0.007799164976197138	0.014396195498350604	0.007898965712921726	6.246210142471403e-4	-0.00250264967232065	0.002788645785775555	0.002026370900970541	9.960451766451509e-5	2.3051167124513681e-4	0.00815000968234202	-0.009504174302743789	0.004509928922506748	-0.05049057609456425	0.013027101313157917	-0.024668162869346574
ANN0823	-0.06991603426410109	0.02524008249553604	0.01594858314951706	0.005632706405069743	0.06932342181006829	-0.007761670253192563	0.012572288106935683	0.004325607563162249	1.1865650747024608e-4	0.0011723550750058656	6.529000488301365e-4	-6.423990088442423e-4	0.0014517248662239558	-0.0014696660967762993	0.006689553622309442	-0.009425757578725914	0.005929933018619543	-0.047026158621400624	0.012116067999779085	-0.019818119751483974
ANN0824	-0.07725917417323303	0.028020279026018696	0.01530141024427348	0.0014956007694871662	0.07534257492636573	-0.008333417275293395	0.015396633900480131	0.003096742232019525	0.0015860642564693823	-4.1280521867806044e-4	0.0019693110011069354	8.704082461830774e-4	0.0011842214708998242	-0.0022267984447375665	0.0065498819529681476	-0.013664910577063113	0.0027431994137657022	-0.04378834797300403	0.010017646385457308	-0.02250383366362126
ANN0825	-0.06937532830373486	0.023936933033592366	0.015693897548092802	0.005641506107386323	0.068900271226381593	-0.00812101010806015	0.011541294436773483	0.004177213059981498	2.7938855308139626e-4	-0.001250792562546316	0.001147042958646844	-4.967068501209764e-4	9.79567777378768e-4	-0.0036998994173672523	0.00789822346991086	-0.009413395130959797	0.005568961905297684	-0.05320990050058187	0.012700181885453991	-0.019557576222222834
ANN0826	-0.08067064606979339	0.03147830705610076	0.014371980839228044	0.0016151121490671112	0.07601476832911402	-0.009502074238687054	0.016226107783264238	0.005723160652111483	0.0017859249385947678	-0.0014416924429450592	0.001959416800748677	0.002973799718702758	7.719894343050291e-4	-0.0022439777952719476	0.009424326522556483	-0.012710410030538083	0.003465990608188577	-0.04990042911836602	0.006805105667321258	-0.024133045722264164
